"","event","year","rasterID","S","biomass","yrcat"
"5996",2011369,2011,2269,29,181.41,"h"
"5997",2011371,2011,2269,16,75.84,"h"
"5998",2011373,2011,2269,17,44.042,"h"
"5999",2011375,2011,2269,19,41.569,"h"
"6000",2011377,2011,2219,23,44.63,"h"
"6001",2011379,2011,2219,18,52.406,"h"
"6002",2011381,2011,2219,24,108.313,"h"
"6003",2011383,2011,2169,32,95.835,"h"
"6004",2011385,2011,2169,26,144.97,"h"
"6005",2011387,2011,2170,25,179.678,"h"
"6006",2011389,2011,2170,14,53.883,"h"
"6007",2011391,2011,2120,15,114.343,"h"
"6008",2011393,2011,2120,13,62.623,"h"
"6009",2011395,2011,2120,8,139.936,"h"
"6010",2011397,2011,2120,20,192.959,"h"
"6011",2011399,2011,2070,16,326.929,"h"
"6012",2011401,2011,2070,21,76.285,"h"
"6013",2011403,2011,2070,19,52.736,"h"
"6014",2011405,2011,2071,24,116.749,"h"
"6015",2011407,2011,2071,18,55.783,"h"
"6016",2011409,2011,2021,17,78.745,"h"
"6017",2011411,2011,2021,19,255.928,"h"
"6018",2011413,2011,2021,21,280.095,"h"
"6019",2011415,2011,2022,28,23.866,"h"
"6020",2011417,2011,1972,17,216.006,"h"
"6021",2011419,2011,1923,19,185.889,"h"
"6022",2011421,2011,1533,25,44.257,"h"
"6023",2011423,2011,1534,31,343.963,"h"
"6024",2011425,2011,1535,34,303.374,"h"
"6025",2011427,2011,1536,25,284.205,"h"
"6026",2011429,2011,1586,16,8.652,"h"
"6027",2011431,2011,1586,9,5.635,"h"
"6028",2011433,2011,1586,8,6.793,"h"
"6029",2011435,2011,1532,30,166.253,"h"
"6030",2011437,2011,1582,24,122.85,"h"
"6031",2011439,2011,1582,23,70.661,"h"
"6032",2011441,2011,1630,23,187.794,"h"
"6033",2011443,2011,1630,29,154.964,"h"
"6034",2011445,2011,1630,16,65.004,"h"
"6035",2011447,2011,1680,20,220.163,"h"
"6036",2011449,2011,1437,36,66.413,"h"
"6037",2011451,2011,1388,28,91.018,"h"
"6038",2011453,2011,1388,32,185.925,"h"
"6039",2011455,2011,1388,30,221.273,"h"
"6040",2011457,2011,1340,33,431.285,"h"
"6041",2011459,2011,1340,24,141.371,"h"
"6042",2011461,2011,1340,20,142.459,"h"
"6043",2011463,2011,1198,19,57.139,"h"
"6044",2011465,2011,1197,30,104.526,"h"
"6045",2011467,2011,1247,32,88.986,"h"
"6046",2011469,2011,1246,23,32.564,"h"
"6047",2011471,2011,1245,36,219.019,"h"
"6048",2011473,2011,1295,31,94.574,"h"
"6049",2011475,2011,1295,20,8.163,"h"
"6050",2011477,2011,1294,32,101.117,"h"
"6051",2011479,2011,1294,39,150.112,"h"
"6052",2011481,2011,1343,29,66.225,"h"
"6053",2011483,2011,2120,24,65.519,"h"
"6054",2011485,2011,2120,31,49.623,"h"
"6055",2011487,2011,2170,26,40.054,"h"
"6056",2011489,2011,2169,26,34.558,"h"
"6057",2011491,2011,2219,30,36.852,"h"
"6058",2011493,2011,2219,28,24.332,"h"
"6059",2011495,2011,2269,25,88.372,"h"
"6060",2011497,2011,2419,26,106.826,"h"
"6061",2011499,2011,2369,24,76.194,"h"
"6062",2011501,2011,2318,27,112.704,"h"
"6063",2011503,2011,2319,30,65.181,"h"
"6064",2011505,2011,2318,22,52.509,"h"
"6065",2011507,2011,2318,24,43.562,"h"
"6066",2011509,2011,2319,29,50.909,"h"
"6067",2011511,2011,1924,30,163.374,"h"
"6068",2011513,2011,1874,22,45.828,"h"
"6069",2011515,2011,1875,28,46.159,"h"
"6070",2011517,2011,1876,19,107.919,"h"
"6071",2011519,2011,1826,29,39.961,"h"
"6072",2011521,2011,1826,27,80.287,"h"
"6073",2011523,2011,1827,25,27.049,"h"
"6074",2011525,2011,1827,31,55.145,"h"
"6075",2011527,2011,1777,23,56.013,"h"
"6076",2011529,2011,1777,23,65.115,"h"
"6077",2011531,2011,1778,27,39.179,"h"
"6078",2011533,2011,1779,25,41.708,"h"
"6079",2011535,2011,1730,26,28.763,"h"
"6080",2011537,2011,1680,23,147.297,"h"
"6081",2011539,2011,1680,26,151.016,"h"
"6082",2011541,2011,1343,27,134.98,"h"
"6083",2011543,2011,1342,27,224.157,"h"
"6084",2011545,2011,1437,29,217.403,"h"
"6085",2011547,2011,1487,25,249.297,"h"
"6086",2011549,2011,1486,35,245.441,"h"
"6087",2011551,2011,1486,40,306.63,"h"
"6088",2011553,2011,1536,35,166.992,"h"
"6089",2011555,2011,1536,33,111.491,"h"
"6090",2011557,2011,1536,28,83.499,"h"
"6091",2011559,2011,1536,28,79.405,"h"
"6092",2011561,2011,1586,32,120.933,"h"
"6093",2011563,2011,1586,26,52.976,"h"
"6094",2011565,2011,1586,27,40.126,"h"
"6095",2011567,2011,1536,29,94.341,"h"
"6096",2011569,2011,1534,31,297.202,"h"
"6097",2011571,2011,1534,20,211.585,"h"
"6098",2011573,2011,1582,11,40.063,"h"
"6099",2011575,2011,1532,16,39.395,"h"
"6100",2011577,2011,1582,15,39.123,"h"
"6101",2011579,2011,1582,6,14.422,"h"
"6102",2011581,2011,1581,30,87.058,"h"
"6103",2011583,2011,1631,23,350.034,"h"
"6104",2011585,2011,1630,20,34.268,"h"
"6105",2011587,2011,2269,22,27.117,"h"
"6106",2011589,2011,2269,24,40.786,"h"
"6107",2011591,2011,2219,23,32.582,"h"
"6108",2011593,2011,2219,22,37.347,"h"
"6109",2011595,2011,2169,27,39.666,"h"
"6110",2011597,2011,2169,21,52.828,"h"
"6111",2011599,2011,2170,27,98.025,"h"
"6112",2011601,2011,2021,22,42.606,"h"
"6113",2011603,2011,2021,17,32.537,"h"
"6114",2011605,2011,2071,11,60.662,"h"
"6115",2011607,2011,2070,25,19.095,"h"
"6116",2011609,2011,2070,19,28.218,"h"
"6117",2011611,2011,2070,21,27.849,"h"
"6118",2011613,2011,2070,20,42.628,"h"
"6119",2011615,2011,2120,11,16.278,"h"
"6120",2011617,2011,2570,24,61.849,"h"
"6121",2011619,2011,2620,30,78.212,"h"
"6122",2011621,2011,2620,31,101.104,"h"
"6123",2011623,2011,2620,30,117.877,"h"
"6124",2011625,2011,2670,27,93.81,"h"
"6125",2011627,2011,2670,28,60.961,"h"
"6126",2011629,2011,2721,31,75.836,"h"
"6127",2011631,2011,2822,27,118.091,"h"
"6128",2011633,2011,2772,35,120.493,"h"
"6129",2011635,2011,2771,29,97.995,"h"
"6130",2011637,2011,2771,25,43.367,"h"
"6131",2011639,2011,2771,25,22.418,"h"
"6132",2011641,2011,2721,28,18.861,"h"
"6133",2011643,2011,2721,22,31.368,"h"
"6134",2011645,2011,2569,29,74.634,"h"
"6135",2011647,2011,2569,24,53.306,"h"
"6136",2011649,2011,2519,22,78.799,"h"
"6137",2011651,2011,2519,27,100.57,"h"
"6138",2011653,2011,2469,36,29.613,"h"
"6139",2011655,2011,2469,26,62.898,"h"
"6140",2011657,2011,2419,29,35.165,"h"
"6141",2011659,2011,2021,27,58.48,"h"
"6142",2011661,2011,2021,13,75.104,"h"
"6143",2011663,2011,2022,24,37.834,"h"
"6144",2011665,2011,1972,21,101.122,"h"
"6145",2011667,2011,1972,16,23.497,"h"
"6146",2011669,2011,1972,18,88.198,"h"
"6147",2011671,2011,1973,21,41.885,"h"
"6148",2012001,2012,1826,18,445.168,"h"
"6149",2012003,2012,1876,25,154.871,"h"
"6150",2012005,2012,1875,24,106.052,"h"
"6151",2012007,2012,1874,26,128.582,"h"
"6152",2012009,2012,1924,12,17.187,"h"
"6153",2012011,2012,2419,33,110.919,"h"
"6154",2012013,2012,2469,26,151.865,"h"
"6155",2012015,2012,2469,26,184.919,"h"
"6156",2012017,2012,2519,24,88.788,"h"
"6157",2012019,2012,2519,27,153.994,"h"
"6158",2012021,2012,2569,26,94.899,"h"
"6159",2012023,2012,2570,22,224.486,"h"
"6160",2012025,2012,2822,13,128.65,"h"
"6161",2012027,2012,2772,14,161.871,"h"
"6162",2012029,2012,2771,17,154.412,"h"
"6163",2012031,2012,2771,16,50.32,"h"
"6164",2012033,2012,2771,16,82.311,"h"
"6165",2012035,2012,2721,15,43.462,"h"
"6166",2012037,2012,2721,19,209.741,"h"
"6167",2012039,2012,2721,13,5.47,"h"
"6168",2012041,2012,2670,12,56.471,"h"
"6169",2012043,2012,2670,22,60.632,"h"
"6170",2012045,2012,2670,22,224.621,"h"
"6171",2012047,2012,2620,21,306.926,"h"
"6172",2012049,2012,2620,23,189.926,"h"
"6173",2012051,2012,2620,29,135.064,"h"
"6174",2012053,2012,2620,23,71.725,"h"
"6175",2012055,2012,2419,30,174.397,"h"
"6176",2012057,2012,2369,27,69.29,"h"
"6177",2012059,2012,2318,14,24.551,"h"
"6178",2012061,2012,2319,23,93.882,"h"
"6179",2012063,2012,2318,22,71.835,"h"
"6180",2012065,2012,2318,12,25.317,"h"
"6181",2012067,2012,2319,14,63.495,"h"
"6182",2012069,2012,2269,22,25.217,"h"
"6183",2012071,2012,2269,24,41.328,"h"
"6184",2012073,2012,2269,20,43.83,"h"
"6185",2012075,2012,2269,28,60.404,"h"
"6186",2012077,2012,2219,23,10.213,"h"
"6187",2012079,2012,2219,12,27.234,"h"
"6188",2012081,2012,2219,15,74.272,"h"
"6189",2012083,2012,2219,16,24.381,"h"
"6190",2012085,2012,2169,19,86.473,"h"
"6191",2012087,2012,2169,14,10.608,"h"
"6192",2012089,2012,2169,18,109.248,"h"
"6193",2012091,2012,2170,13,3.518,"h"
"6194",2012093,2012,2120,18,62.5,"h"
"6195",2012095,2012,2120,14,1104.79,"h"
"6196",2012097,2012,2120,21,72.741,"h"
"6197",2012099,2012,2070,23,154.961,"h"
"6198",2012101,2012,2071,27,51.559,"h"
"6199",2012103,2012,2021,23,24.131,"h"
"6200",2012105,2012,2021,20,64.834,"h"
"6201",2012107,2012,2021,26,129.034,"h"
"6202",2012109,2012,2021,27,63.529,"h"
"6203",2012111,2012,2022,14,129.185,"h"
"6204",2012113,2012,1972,26,87.259,"h"
"6205",2012115,2012,1972,11,31.018,"h"
"6206",2012117,2012,1923,13,31.634,"h"
"6207",2012119,2012,1924,26,105.629,"h"
"6208",2012121,2012,1536,27,948.574,"h"
"6209",2012123,2012,1486,26,485.751,"h"
"6210",2012125,2012,1486,29,501.299,"h"
"6211",2012127,2012,1487,28,245.992,"h"
"6212",2012129,2012,1437,30,468.641,"h"
"6213",2012131,2012,1437,24,127.599,"h"
"6214",2012133,2012,1388,33,189.956,"h"
"6215",2012135,2012,1197,21,360.25,"h"
"6216",2012137,2012,1247,24,318.453,"h"
"6217",2012139,2012,1246,27,327.596,"h"
"6218",2012141,2012,1246,27,227.844,"h"
"6219",2012143,2012,1245,34,295.565,"h"
"6220",2012145,2012,1295,23,77.118,"h"
"6221",2012147,2012,1294,24,328.452,"h"
"6222",2012149,2012,1344,26,105.882,"h"
"6223",2012151,2012,1343,23,200.72,"h"
"6224",2012153,2012,1343,33,462.303,"h"
"6225",2012155,2012,1342,31,110.879,"h"
"6226",2012157,2012,1340,29,169.92,"h"
"6227",2012159,2012,1340,24,62.853,"h"
"6228",2012161,2012,1340,30,141.701,"h"
"6229",2012163,2012,1389,29,93.036,"h"
"6230",2012165,2012,1388,28,117.83,"h"
"6231",2012167,2012,1729,29,44.375,"h"
"6232",2012169,2012,1730,13,33.577,"h"
"6233",2012171,2012,1680,37,205.456,"h"
"6234",2012173,2012,1680,28,113.574,"h"
"6235",2012175,2012,1680,32,125.751,"h"
"6236",2012177,2012,1630,23,68.116,"h"
"6237",2012179,2012,1631,35,58.881,"h"
"6238",2012181,2012,1582,23,44.785,"h"
"6239",2012183,2012,1536,27,318.239,"h"
"6240",2012185,2012,1536,30,189.32,"h"
"6241",2012187,2012,1536,26,259.056,"h"
"6242",2012189,2012,1586,19,28.387,"h"
"6243",2012191,2012,1586,12,75.301,"h"
"6244",2012193,2012,1586,20,56.483,"h"
"6245",2012195,2012,1535,28,269.597,"h"
"6246",2012197,2012,1534,27,556.173,"h"
"6247",2012199,2012,1534,25,134.223,"h"
"6248",2012201,2012,1534,20,115.287,"h"
"6249",2012203,2012,1582,20,27.588,"h"
"6250",2012205,2012,1532,33,61.098,"h"
"6251",2012207,2012,1582,24,77.434,"h"
"6252",2012209,2012,1582,29,305.958,"h"
"6253",2012211,2012,1779,25,50.945,"h"
"6254",2012213,2012,1778,31,105.705,"h"
"6255",2012215,2012,1778,24,109.029,"h"
"6256",2012217,2012,1777,22,127.362,"h"
"6257",2012221,2012,1827,26,112.298,"h"
"6258",2012223,2012,1827,25,64.197,"h"
"6259",2012225,2012,1487,30,266.277,"h"
"6260",2012227,2012,1437,23,317.24,"h"
"6261",2012229,2012,1437,23,266.069,"h"
"6262",2012231,2012,1388,26,271.683,"h"
"6263",2012233,2012,1388,36,172.324,"h"
"6264",2012235,2012,1388,33,265.14,"h"
"6265",2012237,2012,1340,27,342.583,"h"
"6266",2012239,2012,1198,27,82.398,"h"
"6267",2012241,2012,1247,22,150.564,"h"
"6268",2012243,2012,1246,25,72.646,"h"
"6269",2012245,2012,1246,21,102.692,"h"
"6270",2012247,2012,1295,25,67.412,"h"
"6271",2012249,2012,1295,23,145.359,"h"
"6272",2012251,2012,1294,30,61.463,"h"
"6273",2012253,2012,1294,30,89.623,"h"
"6274",2012255,2012,1343,20,156.621,"h"
"6275",2012257,2012,1343,24,37.39,"h"
"6276",2012259,2012,1342,28,208.367,"h"
"6277",2012261,2012,1342,24,257.157,"h"
"6278",2012263,2012,1340,25,127.944,"h"
"6279",2012265,2012,1779,30,66.174,"h"
"6280",2012267,2012,1779,25,55.696,"h"
"6281",2012269,2012,1778,28,32.79,"h"
"6282",2012271,2012,1826,28,161.192,"h"
"6283",2012273,2012,1826,24,36.877,"h"
"6284",2012275,2012,1876,20,85.01,"h"
"6285",2012277,2012,1876,27,86.232,"h"
"6286",2012279,2012,1874,20,102.781,"h"
"6287",2012281,2012,1874,19,105.551,"h"
"6288",2012283,2012,2319,28,110.416,"h"
"6289",2012285,2012,2318,32,69.762,"h"
"6290",2012287,2012,2369,27,33.208,"h"
"6291",2012289,2012,2419,21,135.95,"h"
"6292",2012291,2012,2419,22,171.665,"h"
"6293",2012293,2012,2419,23,218.355,"h"
"6294",2012295,2012,2469,24,87.507,"h"
"6295",2012297,2012,2519,21,121.403,"h"
"6296",2012299,2012,2822,28,163.954,"h"
"6297",2012301,2012,2772,30,166.798,"h"
"6298",2012303,2012,2771,27,199.35,"h"
"6299",2012305,2012,2771,28,103.631,"h"
"6300",2012307,2012,2771,24,303.154,"h"
"6301",2012309,2012,2721,29,100.37,"h"
"6302",2012311,2012,2721,29,103.462,"h"
"6303",2012313,2012,2721,33,118.287,"h"
"6304",2012315,2012,2670,29,149.49,"h"
"6305",2012317,2012,2670,25,139.918,"h"
"6306",2012319,2012,2670,30,83.4,"h"
"6307",2012321,2012,2620,24,101.451,"h"
"6308",2012323,2012,2620,26,57.366,"h"
"6309",2012325,2012,2620,27,83.566,"h"
"6310",2012327,2012,2570,23,108.286,"h"
"6311",2012329,2012,2569,29,48.821,"h"
"6312",2012331,2012,2569,24,87.385,"h"
"6313",2012333,2012,2519,18,92.043,"h"
"6314",2012335,2012,2269,28,70.996,"h"
"6315",2012337,2012,2319,26,19.595,"h"
"6316",2012339,2012,2318,21,45.547,"h"
"6317",2012341,2012,2318,23,43.892,"h"
"6318",2012343,2012,2269,22,103.653,"h"
"6319",2012345,2012,2269,28,126.864,"h"
"6320",2012347,2012,2269,23,37.394,"h"
"6321",2012349,2012,2219,30,85.922,"h"
"6322",2012351,2012,2219,24,29.681,"h"
"6323",2012353,2012,2219,21,14.939,"h"
"6324",2012355,2012,2219,30,102.328,"h"
"6325",2012357,2012,2169,31,25.154,"h"
"6326",2012359,2012,2169,24,156.623,"h"
"6327",2012361,2012,2169,25,40.492,"h"
"6328",2012363,2012,2170,19,59.081,"h"
"6329",2012365,2012,2120,28,145.763,"h"
"6330",2012367,2012,2120,29,71.451,"h"
"6331",2012369,2012,2070,29,49.138,"h"
"6332",2012371,2012,2070,28,46.658,"h"
"6333",2012373,2012,2071,22,40.649,"h"
"6334",2012375,2012,2021,19,62.614,"h"
"6335",2012377,2012,2021,24,90.05,"h"
"6336",2012379,2012,2021,21,76.236,"h"
"6337",2012381,2012,2021,24,148.425,"h"
"6338",2012383,2012,2022,27,51.114,"h"
"6339",2012385,2012,1972,23,299.307,"h"
"6340",2012387,2012,1973,22,106.665,"h"
"6341",2012389,2012,1923,26,37.963,"h"
"6342",2012391,2012,1923,24,116.806,"h"
"6343",2012393,2012,1924,23,52.911,"h"
"6344",2012395,2012,1827,23,296.481,"h"
"6345",2012397,2012,1777,25,160.628,"h"
"6346",2012399,2012,1777,20,170.371,"h"
"6347",2012401,2012,1680,20,185.955,"h"
"6348",2012403,2012,1680,22,1001.923,"h"
"6349",2012405,2012,1680,24,21.154,"h"
"6350",2012407,2012,1680,26,161.067,"h"
"6351",2012409,2012,1582,32,346.249,"h"
"6352",2012411,2012,1532,23,115.262,"h"
"6353",2012413,2012,1582,22,58.547,"h"
"6354",2012415,2012,1533,32,117.47,"h"
"6355",2012417,2012,1534,31,386.661,"h"
"6356",2012419,2012,1534,30,258.418,"h"
"6357",2012421,2012,1535,28,343.509,"h"
"6358",2012423,2012,1536,24,125.046,"h"
"6359",2012425,2012,1586,17,10.815,"h"
"6360",2012427,2012,1586,12,8.423,"h"
"6361",2012429,2012,1586,13,6.068,"h"
"6362",2012431,2012,1586,20,167.498,"h"
"6363",2012433,2012,1536,27,191.836,"h"
"6364",2012435,2012,1536,21,221.218,"h"
"6365",2012437,2012,1536,26,638.415,"h"
"6366",2012439,2012,1486,27,326.967,"h"
"6367",2012441,2012,1486,28,330.231,"h"
"6368",2012443,2012,1582,24,139.031,"h"
"6369",2012445,2012,1581,24,459.424,"h"
"6370",2012447,2012,1680,29,203.088,"h"
"6371",2012449,2012,2319,34,169.549,"h"
"6372",2012451,2012,2318,26,35.05,"h"
"6373",2012453,2012,2369,19,131.649,"h"
"6374",2012455,2012,2419,19,535.245,"h"
"6375",2012457,2012,2419,24,313.078,"h"
"6376",2012459,2012,2469,24,210.164,"h"
"6377",2012461,2012,2822,23,354.175,"h"
"6378",2012463,2012,2772,24,161.889,"h"
"6379",2012465,2012,2771,32,280.403,"h"
"6380",2012467,2012,2771,20,524.937,"h"
"6381",2012469,2012,2771,32,352.41,"h"
"6382",2012471,2012,2771,20,529.184,"h"
"6383",2012473,2012,2721,26,153.56,"h"
"6384",2012475,2012,2721,25,413.164,"h"
"6385",2012477,2012,2670,25,294.483,"h"
"6386",2012479,2012,2670,30,88.554,"h"
"6387",2012481,2012,2670,29,90.362,"h"
"6388",2012483,2012,2620,27,129.27,"h"
"6389",2012485,2012,2620,26,92.733,"h"
"6390",2012487,2012,2620,27,96.645,"h"
"6391",2012489,2012,2120,23,40.398,"h"
"6392",2012491,2012,2070,26,70.203,"h"
"6393",2012493,2012,2219,32,87.224,"h"
"6394",2012495,2012,2219,22,32.357,"h"
"6395",2012497,2012,2219,29,57.185,"h"
"6396",2012499,2012,2269,33,59.419,"h"
"6397",2012501,2012,2319,11,42.705,"h"
"6398",2012503,2012,2318,26,124.792,"h"
"6399",2012505,2012,2318,31,21.266,"h"
"6400",2012507,2012,2620,9,202.183,"h"
"6401",2012509,2012,2570,18,163.568,"h"
"6402",2012511,2012,2569,26,127.33,"h"
"6403",2012513,2012,2519,28,155.959,"h"
"6404",2012515,2012,2519,24,144.04,"h"
"6405",2012517,2012,2469,22,210.91,"h"
"6406",2012519,2012,2269,20,39.391,"h"
"6407",2012521,2012,2269,21,34.396,"h"
"6408",2012523,2012,2269,25,72.268,"h"
"6409",2012525,2012,2219,17,11.223,"h"
"6410",2012527,2012,2169,27,92.031,"h"
"6411",2012529,2012,2169,23,148.215,"h"
"6412",2012531,2012,2170,23,46.935,"h"
"6413",2012533,2012,2170,29,105.381,"h"
"6414",2012535,2012,1875,28,99.231,"h"
"6415",2012537,2012,1876,21,35.748,"h"
"6416",2012539,2012,1826,21,30.221,"h"
"6417",2012541,2012,1826,23,27.05,"h"
"6418",2012543,2012,1826,29,184.573,"h"
"6419",2012545,2012,1389,28,563.125,"h"
"6420",2012547,2012,1340,29,154.596,"h"
"6421",2012549,2012,1340,29,406.796,"h"
"6422",2012551,2012,1340,25,442.275,"h"
"6423",2012553,2012,1342,27,598.985,"h"
"6424",2012555,2012,1198,27,534.656,"h"
"6425",2012557,2012,1247,18,39.837,"h"
"6426",2012559,2012,1246,24,205.798,"h"
"6427",2012561,2012,1246,20,781.762,"h"
"6428",2012563,2012,1245,31,376.522,"h"
"6429",2012565,2012,1295,23,684.104,"h"
"6430",2012567,2012,1295,30,479.745,"h"
"6431",2012569,2012,1294,31,649.571,"h"
"6432",2012571,2012,1343,33,516.604,"h"
"6433",2012573,2012,1343,29,157.774,"h"
"6434",2012575,2012,1680,27,107.694,"h"
"6435",2012577,2012,1680,21,412.587,"h"
"6436",2012579,2012,1586,20,20.035,"h"
"6437",2012581,2012,1586,16,89.922,"h"
"6438",2012583,2012,1586,20,24.569,"h"
"6439",2012585,2012,1536,26,180.689,"h"
"6440",2012587,2012,1536,31,182.91,"h"
"6441",2012589,2012,1536,32,754.377,"h"
"6442",2012591,2012,1486,28,436.001,"h"
"6443",2012593,2012,1486,31,436.258,"h"
"6444",2012595,2012,1388,38,65.578,"h"
"6445",2012597,2012,1388,30,444.558,"h"
"6446",2012599,2012,1437,26,129.206,"h"
"6447",2012601,2012,1437,23,583.619,"h"
"6448",2012603,2012,1437,34,127.754,"h"
"6449",2012605,2012,1779,20,32.526,"h"
"6450",2012607,2012,1778,17,21.101,"h"
"6451",2012609,2012,1777,30,48.816,"h"
"6452",2012611,2012,1777,28,90.457,"h"
"6453",2012613,2012,1827,28,90.576,"h"
"6454",2012615,2012,2021,26,20.639,"h"
"6455",2012617,2012,2070,22,20.063,"h"
"6456",2012619,2012,2070,30,22.56,"h"
"6457",2012621,2012,2071,30,37.312,"h"
"6458",2012623,2012,2021,32,42.162,"h"
"6459",2012625,2012,2021,29,70.236,"h"
"6460",2012627,2012,2021,29,38.156,"h"
"6461",2012629,2012,2022,25,34.945,"h"
"6462",2012631,2012,1972,23,51.037,"h"
"6463",2012633,2012,1972,19,23.387,"h"
"6464",2012635,2012,1973,19,19.383,"h"
"6465",2012637,2012,1923,18,5.272,"h"
"6466",2012639,2012,1924,24,12.779,"h"
"6467",2012641,2012,1874,25,28.961,"h"
"6468",2012643,2012,1536,33,30.757,"h"
"6469",2012645,2012,1535,21,26.483,"h"
"6470",2012647,2012,1534,26,115.401,"h"
"6471",2012649,2012,1534,25,25.834,"h"
"6472",2012651,2012,1534,20,1276.586,"h"
"6473",2012653,2012,1533,19,80.49,"h"
"6474",2012655,2012,1532,27,75.565,"h"
"6475",2012657,2012,1582,18,24.15,"h"
"6476",2012659,2012,1582,23,17.576,"h"
"6477",2012661,2012,1582,30,40.242,"h"
"6478",2012663,2012,1581,34,33.782,"h"
"6479",2012665,2012,1630,27,45.886,"h"
"6480",2012667,2012,1680,20,23.139,"h"
"6481",2012669,2012,1730,22,39.608,"h"
"6482",2012671,2012,1729,26,20.348,"h"
"6483",2013001,2013,2318,25,37.223,"i"
"6484",2013003,2013,2318,25,34.1,"i"
"6485",2013005,2013,2269,32,80.195,"i"
"6486",2013007,2013,2269,19,26.41,"i"
"6487",2013009,2013,2269,28,193.177,"i"
"6488",2013011,2013,2219,20,109.208,"i"
"6489",2013013,2013,2219,25,49.238,"i"
"6490",2013015,2013,2219,23,16.313,"i"
"6491",2013017,2013,2169,26,53.831,"i"
"6492",2013019,2013,2169,30,52.397,"i"
"6493",2013021,2013,2169,26,72.814,"i"
"6494",2013023,2013,2170,25,33.665,"i"
"6495",2013025,2013,2170,28,38.227,"i"
"6496",2013027,2013,2120,28,126.336,"i"
"6497",2013029,2013,2120,26,82.067,"i"
"6498",2013031,2013,2120,29,104.157,"i"
"6499",2013033,2013,2070,25,146.763,"i"
"6500",2013035,2013,2071,26,52.683,"i"
"6501",2013037,2013,2021,27,70.882,"i"
"6502",2013039,2013,2021,26,74.681,"i"
"6503",2013041,2013,2021,24,72.474,"i"
"6504",2013043,2013,1876,22,161.128,"i"
"6505",2013045,2013,1826,25,70.312,"i"
"6506",2013047,2013,1826,25,95.402,"i"
"6507",2013049,2013,1827,15,163.735,"i"
"6508",2013051,2013,1582,16,79.951,"i"
"6509",2013053,2013,1582,24,636.689,"i"
"6510",2013055,2013,1582,21,259.173,"i"
"6511",2013057,2013,1533,23,86.286,"i"
"6512",2013059,2013,1534,21,392.982,"i"
"6513",2013061,2013,1535,25,333.909,"i"
"6514",2013063,2013,1536,27,102.544,"i"
"6515",2013065,2013,1586,22,76.726,"i"
"6516",2013067,2013,1340,24,233.079,"i"
"6517",2013069,2013,1340,19,127.015,"i"
"6518",2013071,2013,1340,25,155.412,"i"
"6519",2013073,2013,1389,23,143.731,"i"
"6520",2013075,2013,1388,31,98.331,"i"
"6521",2013077,2013,1388,26,145.06,"i"
"6522",2013079,2013,1437,27,221.166,"i"
"6523",2013081,2013,1437,23,117.623,"i"
"6524",2013083,2013,1581,29,400.301,"i"
"6525",2013085,2013,1630,14,372.774,"i"
"6526",2013087,2013,1680,20,349.741,"i"
"6527",2013089,2013,1680,24,546.247,"i"
"6528",2013091,2013,1487,28,58.501,"i"
"6529",2013093,2013,1486,28,214.771,"i"
"6530",2013095,2013,1536,30,529.096,"i"
"6531",2013097,2013,1536,24,363.508,"i"
"6532",2013099,2013,1536,21,199.854,"i"
"6533",2013101,2013,1536,19,158.695,"i"
"6534",2013103,2013,1586,13,212.576,"i"
"6535",2013105,2013,1875,26,35.687,"i"
"6536",2013107,2013,1875,20,50.466,"i"
"6537",2013109,2013,1924,27,204.264,"i"
"6538",2013111,2013,1923,20,65.028,"i"
"6539",2013113,2013,1973,30,31.424,"i"
"6540",2013115,2013,1972,20,76.373,"i"
"6541",2013117,2013,2319,24,111.573,"i"
"6542",2013119,2013,2318,30,54.599,"i"
"6543",2013121,2013,2369,35,62.236,"i"
"6544",2013123,2013,2419,43,344.125,"i"
"6545",2013125,2013,2419,44,70.973,"i"
"6546",2013127,2013,2469,40,47.106,"i"
"6547",2013129,2013,2519,38,63.95,"i"
"6548",2013131,2013,2772,44,72.691,"i"
"6549",2013133,2013,2772,39,90.569,"i"
"6550",2013135,2013,2771,39,170.826,"i"
"6551",2013137,2013,2771,39,64.827,"i"
"6552",2013139,2013,2771,42,141.387,"i"
"6553",2013141,2013,2771,32,261.367,"i"
"6554",2013143,2013,2721,39,57.798,"i"
"6555",2013145,2013,2721,39,149.396,"i"
"6556",2013147,2013,2670,32,56.981,"i"
"6557",2013149,2013,2670,36,104.971,"i"
"6558",2013151,2013,2620,36,94.866,"i"
"6559",2013153,2013,2620,39,115.758,"i"
